ID,Father.ID,Mother.ID,Fathers.Father.ID,Fathers.Mother.ID,Mothers.Father.ID,Mothers.Mother.ID,MALE,AO,AL,F,E,AOy,ALy,Fy,Ey,Y,BV.NT.O,TPO,TMO,NTPO,NTMO,BV.NT.L,TPL,TML,NTPL,NTML,YP,FP,YM,FM
9177961,6570504,5044962,8180460,4965026,7336653,8787437,0,2.25917560261289,0.501860050395731,0.574934267480359,0.877928143224894,1.12958780130644,0.250930025197865,0.574934267480359,0.519389293914698,2.47484138789937,1.01154791557353,0.320439761400252,1.93873584121263,0.479804592823921,0.531743322749605,0.823088852062671,-0.427336824927238,0.929196875322969,-0.0665983426836398,0.889687194746311,-0.668879284693345,-0.40839445821635,2.76824240057135,0.707660592728479
2687491,4973114,5968211,2901402,8440894,4179471,9759230,0,-0.511278755266743,0.850358025988396,-0.0433039657025011,1.18542720600933,-0.255639377633371,0.425179012994198,-0.0433039657025011,0.701308192780804,0.82754386243913,1.22471882535547,-0.303267347110766,-0.208011408155977,0.926714670676872,0.298004154678594,-0.123862363619699,-0.663557988243987,1.51391601423238,-0.415389785033718,0.291527421414019,-1.2564465090825,-1.01172870731976,1.09832278345123,-0.0908685539657501
1705386,7351924,1059293,4818894,2829627,4147862,9757801,0,0.241880572015363,-1.73018690966096,-0.246315025323072,-0.85663235616753,0.120940286007682,-0.865093454830481,-0.246315025323072,-0.506790536387172,-1.49725873053304,0.108132823992292,-0.628154693886946,0.870035265902309,0.693460958097249,-0.585328134104957,-0.73544179755654,-0.0947957139938699,-1.63539119566709,-0.167115485542092,-0.568326312014449,-0.00424958934548936,-0.187568267143691,-0.895165714800527,-0.0878119247541996
2736818,6166475,8877816,8650797,9094874,9131201,4378723,0,-0.224678534160034,-0.758280350697013,-0.644709045068147,-0.499723242337927,-0.112339267080017,-0.379140175348506,-0.644709045068147,-0.29564025711404,-1.43182874461071,0.435235522234307,-0.0654441949766937,-0.15923433918334,0.305918944601022,0.129316577633285,-0.280947787684453,-0.320683625459778,-0.437596725237234,0.621303179606095,-0.902250967290548,-0.800116530453117,-0.371339916065271,-1.55402804962314,-0.329183293093262
7373881,9291784,3167986,5992584,1359412,7425961,7571361,1,0.561350737952255,0.218676010752342,0.385405566263834,-1.54457330651529,0.280675368976128,0.109338005376171,0.385405566263834,-0.913781891219044,-0.138362950602911,0.870337727758362,0.472862336252529,0.0884884016997265,0.905444030083126,-0.0351063023247642,-0.895772039551564,-0.404454538069856,0.623130548822198,-0.0748609409858471,-0.820911098565717,-0.299632495587744,-0.363777645362245,1.70693464512611,0.6527097628875
3057875,4232535,4255692,2995862,1162981,9675349,4877313,1,1.76255218025824,1.5805601827287,0.765600024437493,0.0981615373397841,0.881276090129118,0.790280091364348,0.765600024437493,0.0580731486533875,2.49522935458435,0.874605785878501,0.18058304333851,1.58196913691973,0.212871014808433,0.661734771070068,-1.22742660433922,0.207091119989618,1.37346906273908,-0.834796658684602,-0.392629945654617,0.0548988155451165,0.527130395674907,2.74067720719436,1.3432313870243
3691845,8740697,8596100,2536257,6377565,7078893,5693412,1,1.14616269800445,0.608956169241933,0.0896736664842694,-0.458317266281151,0.573081349002226,0.304478084620966,0.0896736664842694,-0.27114415132914,0.696088948778322,-1.75043706906273,1.04344697632023,0.102715721684218,-0.876396941321196,-0.874040127741537,-1.22738606395306,1.38296448255511,-0.774008313313182,-0.943445002093837,-0.283941061859219,0.784394196928353,0.306261372109818,-0.456952263944157,-0.389189091332568
5736526,7125768,2627918,1883924,8276976,1682929,5974545,1,2.07228266252956,0.480579117519817,0.673210197709845,-0.757884647088155,1.03614133126478,0.240289558759908,0.673210197709845,-0.448370603855982,1.50127048387855,0.469112284670652,0.813634258567192,1.25864840396237,0.713535163833364,-0.244422879162712,-0.399932150847406,0.541920241800582,-0.0613411242807651,-0.625237176010905,0.225305025163499,1.96817805534179,0.733601510691495,0.490038019512845,0.143431191786005
6591237,1442949,1708445,2091643,5730462,5607579,1951109,0,-1.02517325031201,0.144381672486261,-0.26336375565432,-0.699060390346648,-0.512586625156004,0.0721908362431305,-0.26336375565432,-0.413569704249553,-1.11732924881675,0.888998307070431,-0.888173324985203,-0.136999925326806,1.12664108896728,-0.237642781896847,-0.0228981402365386,-0.507862219893921,0.652243892380181,0.118264670578076,-0.141162810814614,0.325630231561011,-0.263361541269572,-1.28729869690201,-0.745920105721131
1523651,2059232,1472186,2975662,9428519,4185798,5644776,0,-1.30991304267306,-0.179857037144721,-1.06763327270686,0.0933627497146442,-0.654956521336528,-0.0899285185723605,-1.06763327270686,0.0552341476081396,-1.75728416500761,0.0874615434850246,-1.05470756888177,-0.255205473791284,0.573048206787677,-0.485586663302653,-2.01313477180305,-0.334363427239752,0.154506390095031,-1.48937405950887,-0.523760712294181,-1.45609449867857,-0.244871854977543,-2.44235101201884,-0.780480281980609
